baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSMUSG00000044768.16	2102.02291403422	2.40762896432201	0.276354152344847	8.71211430656435	2.98258695008541e-18	2.65211390746659e-17	AC099860.1
ENSMUSG00000021684.17	311.909824495568	3.85848409787039	0.442905384347033	8.71175703487751	2.99200445700299e-18	2.65959306374766e-17	Pde8b
ENSMUSG00000022622.5	79.205382320249	5.664585626372	0.650259172717358	8.7112736952258	3.00479179436471e-18	2.67006162574566e-17	Acr
ENSMUSG00000031303.8	1494.18117894605	-3.56019506967167	0.408698917533708	-8.71104599727265	3.01083450235574e-18	2.67453187878169e-17	Map3k15
ENSMUSG00000041380.13	227.982985426691	9.54646914187159	1.09608371597382	8.70961679545619	3.04903797025627e-18	2.70755801209552e-17	Htr2c
ENSMUSG00000082152.1	94.7301468729152	-5.34654071886307	0.613932234206674	-8.70868219807988	3.07427875455483e-18	2.7286225480653e-17	RP23-370C18.1
ENSMUSG00000097165.1	145.464976095116	10.7618291795856	1.23576148374838	8.70866208496982	3.07482421316776e-18	2.7286225480653e-17	2210008F06Rik
ENSMUSG00000040462.13	7253.41057181293	1.69630799911416	0.194806482056786	8.70765685620093	3.10220763905412e-18	2.75199870014378e-17	Os9
ENSMUSG00000029344.14	2538.40256590813	-1.53769878539379	0.176626240370239	-8.70594755439798	3.14932455527261e-18	2.79285906114729e-17	Tpst2
ENSMUSG00000027509.11	7745.03892871324	-0.993055835607365	0.114115934392522	-8.70216627409435	3.25608037131219e-18	2.8865627632562e-17	Rae1
ENSMUSG00000000142.15	2199.86064322775	2.6941593665273	0.309615356642126	8.70163352278869	3.27140574286581e-18	2.89917637715341e-17	Axin2
ENSMUSG00000038346.18	5291.66987905993	1.44361978220051	0.166012635176194	8.69584282345952	3.44264723714516e-18	3.04991077894855e-17	Zfp384
ENSMUSG00000021731.10	3888.26692769156	-1.0895599258811	0.125319230636143	-8.69427557407029	3.49049588325369e-18	3.09126456792042e-17	Mrps30
ENSMUSG00000037652.15	3888.1321722607	1.51508547443456	0.17429877614337	8.69246192060645	3.54668728507497e-18	3.13997671298748e-17	Phc3
ENSMUSG00000040532.14	3624.49025947297	-1.21748419853846	0.140069847900517	-8.69197915744977	3.56179435726682e-18	3.15229536100101e-17	Abhd11
ENSMUSG00000025224.15	7199.31184531028	1.66175995937702	0.191190215388428	8.69165797005321	3.5718804259441e-18	3.16016350908687e-17	Gbf1
ENSMUSG00000039838.11	995.921128656124	2.94143344777545	0.33846884630859	8.69041118512183	3.61130038714148e-18	3.19397039260335e-17	Slc45a1
ENSMUSG00000000782.15	3840.89290942024	-3.25611271675026	0.374754741363895	-8.68864982174702	3.66772288185988e-18	3.24278730675513e-17	Tcf7
ENSMUSG00000036046.14	10379.1513452096	1.79241694869704	0.206308693289933	8.68803403343789	3.68765329262158e-18	3.25931817940169e-17	RP23-180L12.1
ENSMUSG00000037681.13	517.787323516379	-3.93596114378969	0.453121935555364	-8.68631782075529	3.74376568018212e-18	3.30780660749491e-17	Esyt3
ENSMUSG00000019880.10	109.450138042497	3.04543294033396	0.350634194948618	8.68549897359622	3.77083449248185e-18	3.33060973037493e-17	Rspo3
ENSMUSG00000048410.16	1906.23058501989	1.53585945712959	0.176842915413652	8.68487976200274	3.79143212410723e-18	3.3476838203736e-17	Zfp407
ENSMUSG00000045790.10	451.073397668158	3.42118974727775	0.393940214144683	8.68454050751277	3.80276424069662e-18	3.35656815594153e-17	Ccdc149
ENSMUSG00000034855.13	942.039010506698	-6.53127194664423	0.752071668512879	-8.68437440218822	3.8083248437079e-18	3.36035394473017e-17	Cxcl10
ENSMUSG00000064264.14	2831.98405741698	2.15713681283167	0.24843571839495	8.68287711110191	3.85881238828378e-18	3.40376618775619e-17	Zfp428
ENSMUSG00000039473.8	5985.27297553287	1.5052685342744	0.173363115825315	8.68274965587918	3.86314047715353e-18	3.40644689321776e-17	Ubn1
ENSMUSG00000021738.5	1655.15858758424	1.10519913748993	0.127304470716048	8.68154222136533	3.90438068347e-18	3.44166338632627e-17	Atxn7
ENSMUSG00000046997.5	2674.92110095015	3.99038285856043	0.45968192615847	8.6807477768547	3.93175187049539e-18	3.46463510108642e-17	Spsb4
ENSMUSG00000114003.1	931.605949105391	-1.27613381344743	0.147077184424439	-8.67662661915482	4.07680807615904e-18	3.59126023428849e-17	RP23-223E16.4
ENSMUSG00000111417.1	116.633355589623	-2.91987666522136	0.336529855893987	-8.67642681349846	4.08397353724805e-18	3.59637349779587e-17	RP23-366K1.6
ENSMUSG00000079043.2	1064.43195667855	-1.50897703780392	0.1739234531887	-8.67609865224293	4.0957690949063e-18	3.60555928950995e-17	Fastkd5
ENSMUSG00000027306.15	7746.41256164969	-1.96631080668671	0.226670017317025	-8.67477238481257	4.14378458165398e-18	3.64661322475424e-17	Nusap1
ENSMUSG00000028986.12	11853.7793209352	1.8356146127504	0.211659049601271	8.67250711088605	4.22708375668799e-18	3.71744234402641e-17	Klhl7
ENSMUSG00000061244.14	7881.63176633438	1.57059328798268	0.181099928258769	8.67252297161878	4.22649481441747e-18	3.71744234402641e-17	Exoc5
ENSMUSG00000022076.10	340.343793758126	11.02682283162	1.27214282641662	8.66791259805354	4.40114354106221e-18	3.86922888754661e-17	Klhl1
ENSMUSG00000022263.10	13056.3981263206	2.53834902582084	0.292881455105421	8.66681376226834	4.44380957067587e-18	3.90543915943635e-17	Trio
ENSMUSG00000043716.13	109289.287634858	-1.20513071114779	0.139056850212581	-8.66646058288724	4.45760947386047e-18	3.91626481268985e-17	Rpl7
ENSMUSG00000059791.14	3406.38227547995	-1.8850121250964	0.217534402604537	-8.66535179046246	4.50120918897963e-18	3.95325540834711e-17	Nrm
ENSMUSG00000005371.14	14158.027018965	1.82627397910427	0.210765765360494	8.66494601711338	4.51726992502346e-18	3.96604293384037e-17	Fbxo11
ENSMUSG00000051730.15	1968.84943907511	-1.9798032398625	0.228503600030049	-8.66421027765928	4.54653531330384e-18	3.99041144884359e-17	Mettl5
ENSMUSG00000023944.14	268546.222143396	-0.81712804021208	0.0943160540848601	-8.66372165524308	4.56607451285889e-18	4.00623011790578e-17	Hsp90ab1
ENSMUSG00000035051.14	5706.90284913657	1.72742471389809	0.199406917944526	8.66281236230056	4.60265654782651e-18	4.03698654462035e-17	Dhx57
ENSMUSG00000039735.15	33871.8723289343	2.16665262612544	0.250215563584869	8.65914411990823	4.75319558081805e-18	4.16764099582875e-17	Fnbp1l
ENSMUSG00000064225.6	466.816667626351	3.98884723528738	0.460653808952397	8.65909964873333	4.75505010910085e-18	4.1678842200069e-17	Paqr9
ENSMUSG00000021807.6	13711.1497559403	-0.888646957675276	0.102638846468126	-8.65799829454668	4.80120714534815e-18	4.20555191349405e-17	RP23-55L3.5
ENSMUSG00000050148.9	13379.8841484723	1.88306994611789	0.21749428908147	8.65802019018772	4.80028521850004e-18	4.20555191349405e-17	Ubqln2
ENSMUSG00000039943.16	3007.51820676343	2.39983210806419	0.277207137394106	8.65718008065697	4.83578403797614e-18	4.23443554577851e-17	Plcb4
ENSMUSG00000103897.1	135.21733969776	3.80034255596125	0.439056820627929	8.65569643247107	4.89910962732263e-18	4.28846538990577e-17	Pcdhga8
ENSMUSG00000046793.8	69.3800792813153	6.83888110460448	0.790117223735079	8.65552717896137	4.90638558113881e-18	4.29341230969389e-17	Gpr61
ENSMUSG00000007946.11	392.580969009978	-2.17819806118872	0.251681178588736	-8.65459258178394	4.94675500147354e-18	4.32730534339428e-17	Phox2a
ENSMUSG00000098720.1	86.0531491695883	6.84087945592467	0.790662906484694	8.65208093084749	5.0568761942682e-18	4.4221729710763e-17	RP23-148P22.2
ENSMUSG00000025817.12	6731.96315118382	-1.42553674062611	0.164776515075444	-8.65133444516302	5.09006923500462e-18	4.44972741228803e-17	Nudt5
ENSMUSG00000040152.8	20014.5967766944	-5.07330042909997	0.586457468597743	-8.65075593841537	5.11594080875454e-18	4.4708653357459e-17	Thbs1
ENSMUSG00000026177.11	163.419662549056	-6.25739121240032	0.723346102892136	-8.65061854537069	5.12210425440127e-18	4.47477187210123e-17	Slc11a1
ENSMUSG00000015335.16	2842.49149872548	-2.46186837892171	0.284642336643104	-8.64898879047812	5.19577651715099e-18	4.5376333780155e-17	Zdhhc12
ENSMUSG00000019487.11	2912.68806757969	-1.78166064360414	0.206005721778282	-8.64859785555713	5.21360350791264e-18	4.55169804769102e-17	Trip10
ENSMUSG00000115367.1	254.415711320153	-5.23745997902281	0.605642474794754	-8.64777520895926	5.25131438900309e-18	4.58310717827558e-17	RP23-100K19.3
ENSMUSG00000030742.7	252.580944247042	-2.00249966074979	0.231611732221385	-8.64593361287808	5.33671367796037e-18	4.65610209202571e-17	Lat
ENSMUSG00000111374.1	129.355066718618	10.5926302058781	1.2252248513047	8.64545817414527	5.3589826655848e-18	4.67398795060757e-17	RP23-433H22.3
ENSMUSG00000086841.1	10686.3644467494	-2.24050035750854	0.259165587320687	-8.64505346049737	5.37801123012167e-18	4.68903671324399e-17	RP23-234K24.8
ENSMUSG00000104342.1	299.684919982307	-2.40883379454667	0.278658713771749	-8.6443871140515	5.40948648595399e-18	4.71492412151405e-17	RP23-7E4.2
ENSMUSG00000044609.6	214.345778517584	-1.77102644591334	0.204889878682357	-8.64379664482588	5.43752955256083e-18	4.73780393951615e-17	RP23-201O19.1
ENSMUSG00000038145.17	2222.98891344574	1.98364813480945	0.22950235270343	8.64325838686621	5.4632179620533e-18	4.7586177021484e-17	Snrk
ENSMUSG00000001473.6	9388.56262307733	-3.47207059599104	0.401802446298538	-8.64123807103777	5.56071085455147e-18	4.84052480800423e-17	Tubb6
ENSMUSG00000052396.7	908.108806344627	-5.20246508546046	0.602051185568418	-8.64123385214934	5.5609162285166e-18	4.84052480800423e-17	Mogat2
ENSMUSG00000031453.16	2493.76564035263	1.76587480948236	0.204383211469969	8.64001889774509	5.620372393895e-18	4.8906678055141e-17	Rasa3
ENSMUSG00000021115.15	4665.66734269123	-0.893572521428629	0.103423968621165	-8.63989782389539	5.62633164927133e-18	4.89424182012158e-17	Vrk1
ENSMUSG00000058905.5	283.570290809262	-1.57377155622765	0.182152924006978	-8.63983691070128	5.62933215483203e-18	4.89524056781001e-17	AC164607.1
ENSMUSG00000045917.17	756.676881877096	-1.73341952015937	0.20069198898207	-8.63721331853574	5.76007701515705e-18	5.00728800261695e-17	RP23-230C2.2
ENSMUSG00000081810.1	204.077646454611	-1.59178165487354	0.184302046813168	-8.63680942451591	5.78046927364598e-18	5.02336275878468e-17	RP23-317M2.1
ENSMUSG00000022321.15	911.585823597597	3.3241084215467	0.384880685850729	8.63672442850488	5.78476971612399e-18	5.02544737961896e-17	Cdh10
ENSMUSG00000028651.12	4184.00974513456	-1.10720917247153	0.128203369502769	-8.63635001767735	5.80375096390808e-18	5.0402802077949e-17	Ppie
ENSMUSG00000024078.6	3315.09175047942	-1.34317981850978	0.155530544326725	-8.63611597531698	5.81564726062605e-18	5.04895237045219e-17	Ttc27
ENSMUSG00000053091.16	1353.76036322676	1.14948944759411	0.133112183219042	8.63549391044521	5.8473837500742e-18	5.07483777875898e-17	Lins1
ENSMUSG00000025572.17	1612.31603515128	-3.0802342516503	0.356811443766264	-8.63266665199243	5.99379232370989e-18	5.20019532956932e-17	Tmc6
ENSMUSG00000032849.14	3746.6224941022	-2.94074628604168	0.340662587948686	-8.63243100379618	6.00615739391107e-18	5.20921304394119e-17	Abcc4
ENSMUSG00000093904.2	29566.7444256571	-1.2114845355929	0.140364707600443	-8.63097680537664	6.08302199789259e-18	5.2741477145114e-17	Tomm20
ENSMUSG00000047394.8	70.3133039580984	-6.5991029715257	0.764882205098286	-8.62760687533282	6.26489856166819e-18	5.43005819249607e-17	Odf3b
ENSMUSG00000084919.1	96.0792821948835	-5.91254059198128	0.685382140348024	-8.62663358718248	6.31841914862465e-18	5.47465124067881e-17	Ptprtos
ENSMUSG00000097180.5	1011.27392730862	-2.30936677889639	0.267788354755429	-8.62385065625998	6.47395368987535e-18	5.60757699647118e-17	RP23-354E8.2
ENSMUSG00000024357.9	2481.54704997885	-2.29624332167582	0.266320798390495	-8.62209536601393	6.57399189743434e-18	5.69236185692979e-17	Sil1
ENSMUSG00000000278.10	15377.4791180592	-2.95068955688007	0.342233250262013	-8.6218669711988	6.58712034364498e-18	5.70186142553245e-17	Scpep1
ENSMUSG00000045589.7	885.84492097583	3.70464332737846	0.429697339418761	8.62151795584682	6.60723222708748e-18	5.71739771006028e-17	Frrs1l
ENSMUSG00000052848.7	53.7290272678372	4.30553746988426	0.499408348601086	8.62127652039594	6.62118031183604e-18	5.72759188546289e-17	RP24-572L22.1
ENSMUSG00000097452.2	206.387973699552	11.2663235459054	1.30696545831328	8.62021522775768	6.68283823159595e-18	5.77903684379536e-17	RP23-438M9.1
ENSMUSG00000076431.4	38324.8195137413	3.74991673529989	0.4350319170263	8.61986578118862	6.7032637891423e-18	5.79480379966187e-17	Sox4
ENSMUSG00000027971.16	138.997464073775	10.6953553330796	1.24098453539719	8.6184436856471	6.78702448338042e-18	5.86529417993114e-17	Ndst4
ENSMUSG00000044952.5	691.018113743755	1.95393200155956	0.226725194462884	8.61806296467607	6.80962351470922e-18	5.88290031458714e-17	Kctd21
ENSMUSG00000042446.16	9986.47225405588	1.23141363657237	0.14288840401806	8.61800959311383	6.81279750150047e-18	5.88371894026643e-17	Zmym4
ENSMUSG00000032493.8	86.1458534192086	-6.59605145691819	0.765629571545812	-8.61519944116149	6.98199493472647e-18	6.02787259523085e-17	Prss44
ENSMUSG00000075334.2	1995.57139088798	3.65779607712454	0.42457842756708	8.61512464984255	6.98655427686637e-18	6.02983899003095e-17	Rprm
ENSMUSG00000062563.15	55.2152999783895	4.12839595784556	0.479270027183599	8.61392476826858	7.06010311096338e-18	6.09132696419945e-17	Cys1
ENSMUSG00000029642.11	6529.58160089572	-0.888412096480516	0.103141402091191	-8.6135351902143	7.08414692302777e-18	6.11007672111146e-17	Polr1d
ENSMUSG00000059775.5	663.616930146657	-1.52407276868995	0.176997303835876	-8.61071177730016	7.26083317659145e-18	6.26042539503368e-17	Rps26-ps1
ENSMUSG00000113621.1	246.553407303469	2.61804197309454	0.304061116315607	8.61024916575354	7.29019473932487e-18	6.28369133646896e-17	RP23-442I5.6
ENSMUSG00000008384.8	785.148714964386	-1.35517398332622	0.157396411273315	-8.60994207150626	7.30975043814205e-18	6.29849282128399e-17	Sertad1
ENSMUSG00000020716.16	8080.07289032647	2.00219579440962	0.232548632800506	8.6097938753621	7.31920605124104e-18	6.30458469087833e-17	Nf1
ENSMUSG00000033029.12	197.342084103009	2.26602229379909	0.263355138724968	8.60443545840809	7.66932918209745e-18	6.60401962513161e-17	RP23-414K1.4
ENSMUSG00000029004.15	12757.5877635137	2.45765776840175	0.285671606707709	8.60308728867254	7.75999123473067e-18	6.67991167297158e-17	Kmt2e
ENSMUSG00000062588.4	207.36191569629	2.94660564829644	0.342524955800138	8.60260135327415	7.79292822152785e-18	6.70607991241668e-17	RP24-426M1.2
ENSMUSG00000032649.14	113.01900477458	3.61864103713619	0.420787955948751	8.59967826069841	7.99398864370272e-18	6.87685995726341e-17	Colgalt2
ENSMUSG00000033610.15	1096.23505398376	1.7394926753293	0.202278424206879	8.59949686749706	8.00663284941989e-18	6.8854958122883e-17	Pank1
ENSMUSG00000006574.15	93.5363616612626	-4.69104034910668	0.545535031765073	-8.59897179092031	8.04334524559139e-18	6.91481733263642e-17	Slc4a1
ENSMUSG00000039607.15	1568.07101179419	4.82018180019798	0.560677713622913	8.59706330942168	8.17818760540893e-18	7.02845410888266e-17	Rbms3
ENSMUSG00000113800.1	62.6098262535817	-4.72741913158284	0.549927986721625	-8.59643307074654	8.22320482724561e-18	7.0648450575299e-17	RP23-198B21.4
ENSMUSG00000007458.14	15054.8904056952	-1.60919020619423	0.187230556190805	-8.59469863751471	8.34835995287498e-18	7.17003927444352e-17	M6pr
ENSMUSG00000018677.9	12845.6145504308	-1.7519635526544	0.203849781782512	-8.59438522491809	8.37117522996379e-18	7.18729849909854e-17	Slc25a39
ENSMUSG00000028018.15	2877.95495418788	-0.971823291722695	0.113077703197175	-8.59429634883998	8.3776562719929e-18	7.19052686911193e-17	Gstcd
ENSMUSG00000061950.17	5945.7452647556	1.50435504207052	0.175082169685062	8.59228009783384	8.52602361781413e-18	7.3154943554537e-17	Ppp4r1
ENSMUSG00000047710.8	5989.60683129096	0.9809972012995	0.114185199996013	8.59128154378808	8.60046019944056e-18	7.37696727330788e-17	Champ1
ENSMUSG00000002014.12	8532.22067134108	-1.1317223448446	0.131737851066882	-8.5907150881794	8.64297102233066e-18	7.41102515272979e-17	Ssr4
ENSMUSG00000003644.17	6747.5422256679	-2.06780198765684	0.240784041696618	-8.58778668671995	8.86606823731496e-18	7.59985680530401e-17	Rps6ka1
ENSMUSG00000070167.1	294.936445565064	-3.10677441909531	0.361799201757746	-8.58701291766682	8.9259602183549e-18	7.64871435442494e-17	Snora57
ENSMUSG00000082454.3	427.576579221522	1.31163016304491	0.152790986053613	8.58447344913839	9.12534203692473e-18	7.81703124829205e-17	RP23-14F5.4
ENSMUSG00000084345.3	570.169653450232	-1.52645613009967	0.17782238351335	-8.58416190324586	9.15010321454906e-18	7.83570245142216e-17	Rpl17-ps4
ENSMUSG00000012443.3	12269.8261271481	-1.7206481846941	0.200493294235337	-8.58207348657969	9.31780797379038e-18	7.9767318212944e-17	Kif11
ENSMUSG00000020116.7	4727.28258486926	-1.18698684689363	0.138323089844166	-8.58126324557155	9.38368585879539e-18	8.03052675487001e-17	Pno1
ENSMUSG00000043969.4	110.393454076173	3.31518199892507	0.386335478221946	8.58109644545907	9.39730474499e-18	8.03957826143901e-17	Emx2
ENSMUSG00000012483.4	3541.26145817996	-1.38119924165962	0.161015797012172	-8.57803561693518	9.65070687199641e-18	8.25369678013751e-17	Rpa3
ENSMUSG00000058297.16	5160.20570465719	2.12961976841822	0.248274601212276	8.57767873966852	9.68068777083679e-18	8.27665919507939e-17	Spock2
ENSMUSG00000102553.1	64.3568598808914	3.41378918808314	0.398036714410257	8.57656860408244	9.77453807122293e-18	8.35419526546599e-17	RP23-334M9.3
ENSMUSG00000046330.10	49412.6546690418	-1.47250679128673	0.171724178767201	-8.57483670533632	9.92274800264173e-18	8.47812678518633e-17	Rpl37a
ENSMUSG00000079471.4	491.06921846543	-6.49186621712269	0.757141847986661	-8.57417435634473	9.98001396450293e-18	8.52429958112214e-17	RP24-86D16.5
ENSMUSG00000025138.14	2547.63879760161	1.25981332172475	0.146939316485276	8.57369798539246	1.00214020007301e-17	8.55688499752165e-17	Sirt7
ENSMUSG00000034442.11	2041.96791555057	-0.888652720496741	0.103659000163434	-8.57284672913731	1.00957830340627e-17	8.61482913274705e-17	Trmt5
ENSMUSG00000040331.16	6689.3184582255	-1.06635278718434	0.124386956794274	-8.57286659844888	1.00940406997663e-17	8.61482913274705e-17	Nsmce4a
ENSMUSG00000029127.15	1080.76600525625	1.53168381335336	0.178681803949052	8.57213090254056	1.01587520185463e-17	8.66576305984906e-17	Zbtb49
ENSMUSG00000037674.15	10715.9283317758	1.24234017507278	0.144951846253011	8.57070956450116	1.02849336919324e-17	8.7677400863451e-17	Rfx7
ENSMUSG00000103442.5	84.2833184977056	6.52451618959713	0.761254340935087	8.57074415048029	1.02818449805186e-17	8.7677400863451e-17	Pcdha1
ENSMUSG00000025353.5	3155.39496974767	-1.99427560665377	0.232720344788591	-8.56940809564984	1.04018297059995e-17	8.86453252629633e-17	Ormdl2
ENSMUSG00000041268.17	6311.86307256627	2.33933217850731	0.273023467663145	8.56824579414383	1.05073337082877e-17	8.95155731492325e-17	Dmxl2
ENSMUSG00000028222.2	95.855555218821	4.72806561201669	0.55181560343288	8.56819847536585	1.05116512102605e-17	8.95234954990503e-17	Calb1
ENSMUSG00000060244.1	442.97521909271	2.15993718196771	0.25211984105398	8.56710512325469	1.06119008586622e-17	9.03481649458331e-17	Alyref2
ENSMUSG00000087658.2	293.581715504947	3.48286202609576	0.406587369829371	8.56608513825056	1.07062738871688e-17	9.11222866396809e-17	Hotairm1
ENSMUSG00000005893.14	8739.97715209352	1.74852735048537	0.204146234522245	8.56507275080227	1.08007628881478e-17	9.18968966017652e-17	Nr2c2
ENSMUSG00000034557.14	3830.77456081547	1.68343579213983	0.196555036557988	8.56470442894596	1.08353431944593e-17	9.21614466044342e-17	Zfyve9
ENSMUSG00000074467.4	42.0439980879641	4.35020537817888	0.507926129788943	8.56464183086331	1.0841231137997e-17	9.21818581994355e-17	Gm10702
ENSMUSG00000037196.6	175.405258956954	2.79618050381664	0.326529015971852	8.56334465558702	1.09639559188398e-17	9.31953885709812e-17	Pacrg
ENSMUSG00000034324.16	3183.71811763912	4.548430860827	0.531221152112093	8.56221715333209	1.10717411379951e-17	9.40813193099026e-17	Tmem132c
ENSMUSG00000032245.12	5301.84527002991	-3.11848622215754	0.36429798674943	-8.56026202610471	1.12611286887591e-17	9.56598675210022e-17	Cln6
ENSMUSG00000062510.12	2243.77276247066	-1.66400302900517	0.194421951951704	-8.55871989917335	1.14127623214322e-17	9.69167962302343e-17	Nsl1
ENSMUSG00000007987.12	1471.53760343466	2.18587679122633	0.255420202283369	8.55796358974485	1.14878630789904e-17	9.75232115607068e-17	Ift22
ENSMUSG00000064179.13	609.911390559479	-2.91262657295794	0.340342755162626	-8.55792147409221	1.14920594257438e-17	9.75275062441011e-17	Tnnt1
ENSMUSG00000031891.6	684.487302875783	3.93012878965577	0.459292636691364	8.55691660542938	1.1592633035861e-17	9.83494424522305e-17	Hsd11b2
ENSMUSG00000054000.5	200.028198057179	2.95635304255767	0.345498388328169	8.55677809920664	1.16065635549148e-17	9.84360253741123e-17	Tusc1
ENSMUSG00000029359.13	333.171173674996	-4.04155240707726	0.472370972317888	-8.55588646195951	1.16966379339434e-17	9.91681266218552e-17	Tesc
ENSMUSG00000107476.2	1167.46978551253	1.52807380787066	0.178678792244323	8.55207150595241	1.20898837844382e-17	1.02469326097289e-16	Zfp862-ps
ENSMUSG00000036782.13	27744.4265444108	-2.20716518910209	0.258118679488371	-8.55097040430012	1.22057921379308e-17	1.03418553648316e-16	Klhl13
ENSMUSG00000031027.15	89.5196041382555	5.06483604683198	0.592617928142543	8.54654543224304	1.2682751894228e-17	1.0742534753486e-16	Stk33
ENSMUSG00000052534.15	12716.4002300971	3.28048200273411	0.383963547456728	8.54373292585494	1.29954187616122e-17	1.10038427303149e-16	Pbx1
ENSMUSG00000027774.16	4837.33436617463	-0.898473902285885	0.105165378011573	-8.54343814736264	1.30286264887167e-17	1.10284276815284e-16	Gfm1
ENSMUSG00000027793.6	119.363541200115	-2.84190148582067	0.332644644340499	-8.54335560235765	1.30379404421199e-17	1.10327778438649e-16	Ccna1
ENSMUSG00000006715.11	4283.86448836543	-2.32339475058428	0.271972767194845	-8.54274777047723	1.31067276931702e-17	1.10874357473562e-16	Gmnn
ENSMUSG00000040327.16	1507.44135981723	1.84077053075389	0.215507956592026	8.54154324445023	1.32441015220372e-17	1.12000598695321e-16	Cul9
ENSMUSG00000027424.11	2244.0613575689	-2.05642112367505	0.24076389237094	-8.54123557907414	1.32794173601641e-17	1.12263327759775e-16	Mgme1
ENSMUSG00000025857.10	2007.50720808404	-1.21889830207488	0.142732878322184	-8.53971640173556	1.34551653567732e-17	1.1371271342611e-16	Dnaaf5
ENSMUSG00000001911.16	880.284335582057	4.60870050091327	0.539720074849547	8.53905703284799	1.35321577584899e-17	1.14326832827242e-16	Nfix
ENSMUSG00000083563.1	4233.45667338536	-1.5830713685569	0.18543845545328	-8.53690980485839	1.37859082344385e-17	1.16433428223556e-16	RP23-407K8.3
ENSMUSG00000087370.3	4201.44958154673	2.17209523875618	0.254475552099005	8.53557530709713	1.39459735859989e-17	1.17747681775461e-16	Tmem170b
ENSMUSG00000044716.12	92.9680684781273	3.05561120831166	0.358005056124893	8.53510629538618	1.40026632636595e-17	1.18188560226359e-16	Dok7
ENSMUSG00000026782.15	9958.9392250042	1.6922392876423	0.198269579619944	8.5350424956067	1.40103923241927e-17	1.18216040214381e-16	Abi2
ENSMUSG00000087413.1	61.1550731959677	6.65651477065741	0.780031716701714	8.53364629685035	1.41805937152283e-17	1.19613964287372e-16	RP23-386C23.1
ENSMUSG00000021928.9	1759.67282449802	-1.65117509192185	0.193509006164983	-8.53280746279103	1.42838299144888e-17	1.20446322000701e-16	Ebpl
ENSMUSG00000034265.8	437.024691750591	2.22552054295131	0.260854542652704	8.53165338935389	1.44270760083215e-17	1.21615418715123e-16	Zdhhc14
ENSMUSG00000025359.10	392.524874927702	-3.82349153651461	0.448223865443749	-8.53031672628429	1.45947579361121e-17	1.22989690043888e-16	Pmel
ENSMUSG00000040287.9	258.946030043447	1.82640061545123	0.214121919979216	8.52972276555577	1.46698850001964e-17	1.23583376123746e-16	Stac3
ENSMUSG00000021665.9	5230.31755459522	-2.89380397803823	0.339293326321616	-8.52891511133113	1.47726536396338e-17	1.24409470278713e-16	Hexb
ENSMUSG00000022178.11	8942.06430055627	-2.82987994873097	0.331832727350442	-8.52803149142786	1.48859023012476e-17	1.25323268593524e-16	Ajuba
ENSMUSG00000105558.1	147.45879377794	-2.20366029475316	0.258416655925939	-8.52754744796604	1.49483022105922e-17	1.25808529464752e-16	RP23-349J3.8
ENSMUSG00000038949.8	3182.28843710553	1.77501016357585	0.208208973814757	8.52513765883631	1.52628192475229e-17	1.28414684576341e-16	Cnst
ENSMUSG00000016637.7	1742.53621210768	1.58178252824652	0.185560923849452	8.52432988278199	1.53697016212532e-17	1.2927278954324e-16	Ift27
ENSMUSG00000025967.16	63372.4475788413	-1.58056641426927	0.185458405098604	-8.5224846694272	1.56166327826233e-17	1.31307907905309e-16	Eef1b2
ENSMUSG00000017607.9	909.357250707931	-4.42998020339979	0.519902100536158	-8.52079689393694	1.58459209074252e-17	1.3319343251289e-16	Tns4
ENSMUSG00000047221.5	1004.41456117867	-1.33313038197057	0.156463944725427	-8.52036796279185	1.59047195951443e-17	1.3364515890012e-16	Fam185a
ENSMUSG00000026380.10	5641.65817270813	-3.96606436254617	0.465492211205341	-8.52015193181532	1.59344149966969e-17	1.3385212495795e-16	Tfcp2l1
ENSMUSG00000045098.18	7434.02077223453	1.88708325484311	0.221489131742858	8.51998127399747	1.59579121236575e-17	1.34006909339656e-16	Suv420h1
ENSMUSG00000039488.15	274.850619507335	10.7187370498176	1.25812494976425	8.51961250098896	1.60088036914442e-17	1.34391567710863e-16	Cntn5
ENSMUSG00000022390.11	14296.9008120968	1.92332269182217	0.225812096015992	8.51735901555052	1.63232878668231e-17	1.36988100494295e-16	Zc3h7b
ENSMUSG00000098552.1	59.6587501543932	3.44215314005479	0.404143072243873	8.51716477766984	1.63506782957741e-17	1.37174404864261e-16	RP24-465O15.1
ENSMUSG00000024603.8	7508.72774885874	1.45013834881427	0.1702849390645	8.51595189087738	1.65227420500153e-17	1.38573946098304e-16	Dctn4
ENSMUSG00000113536.1	460.409666330409	1.7906054986522	0.210288985623194	8.51497520588498	1.66625951155362e-17	1.39702538425848e-16	RP23-45K23.3
ENSMUSG00000103532.1	113.140064074459	2.84908123822991	0.3346110969641	8.51460475782005	1.67159451430182e-17	1.40105386075021e-16	RP23-160G19.9
ENSMUSG00000015094.16	9650.98733104052	1.82279877794117	0.214141708614088	8.51211466340776	1.70789559601292e-17	1.43102590094589e-16	Npdc1
ENSMUSG00000031681.16	4137.01109051157	1.78873412837668	0.210218584937227	8.50892478850439	1.75553661862622e-17	1.47047753472061e-16	Smad1
ENSMUSG00000063659.11	4689.18509546706	1.77535911543237	0.208649291899207	8.50881926927414	1.75713476044952e-17	1.47134981984789e-16	Zbtb18
